Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
81600,402.0447204589844,0.7167662197264109,0.15611691831204028,0.49319675890536613,0.237162286344422,42
81600,416.6654449462891,0.7167662197264109,0.18015227771325332,0.42684604800489223,0.2533690276328327,42
81600,435.48844604492194,0.7167662197264109,0.21902826171118853,0.3459715639810427,0.26823919871984825,42
81600,464.08492889404295,0.7167662197264109,0.3060394889663182,0.24170616113744076,0.27009481506790806,42
81600,472.6564111328124,0.7167662197264109,0.3397048149044278,0.2146460785812567,0.2630691399662732,42
81600,483.8630444335937,0.7167662197264109,0.39129032258064517,0.18544565051215411,0.25163364796182974,42
81600,499.67065307617185,0.7167662197264109,0.4702467343976778,0.14860113132548539,0.22583643122676575,42
81600,528.0231121826172,0.7167662197264109,0.6199226305609284,0.09799724812719768,0.16924092409240923,42
81600,532.263042541504,0.7167662197264109,0.635483870967742,0.09035315700963155,0.15821175210815153,42
81600,537.6948037109375,0.7167662197264109,0.6590084643288996,0.08332059318147073,0.1479370249728556,42
81600,543.2852113037105,0.7167662197264109,0.6919889502762431,0.07659379299801254,0.1379215416379904,42
81600,550.6843502197277,0.7167662197264109,0.714516129032258,0.06772664730163584,0.12372573662896245,42
81600,559.2023922729492,0.7167662197264109,0.7408123791102514,0.05855373796055649,0.10852932842164918,42
81600,568.7914782714844,0.7167662197264109,0.7874396135265701,0.04983947408653111,0.09374550682961898,42
81600,579.939489013672,0.7167662197264109,0.8548387096774194,0.040513682923100446,0.07736096920157642,42
81600,599.1655821533199,0.7167662197264109,0.8840579710144928,0.027977373490292005,0.05423829282750444,42
81600,631.7578698730508,0.7167662197264109,0.9615384615384616,0.015288182235132243,0.030097817908201655,42
