Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
81600,10.689496421813965,0.750038386324127,0.1659891598915989,0.5243846506650359,0.252159529498254,42
81600,11.23688735961914,0.750038386324127,0.1884759323783714,0.4465678030882128,0.2650755478923726,42
81600,11.979197692871097,0.750038386324127,0.22560975609756098,0.35636752790093257,0.2762994132637942,42
81600,13.225355195999144,0.750038386324127,0.2975222609368951,0.23497936095398256,0.2625779448193389,42
81600,13.62393844604492,0.750038386324127,0.3266392451004113,0.20639046017428528,0.25295109612141653,42
81600,14.179314565658563,0.750038386324127,0.3696774193548387,0.1752025684146155,0.23773467482626284,42
81600,14.940755329132061,0.750038386324127,0.42864054184808903,0.13545329460327168,0.20585501858736063,42
81600,16.44665483474731,0.750038386324127,0.558027079303675,0.08821281149671303,0.15234323432343233,42
81600,16.710495954513554,0.750038386324127,0.5806451612903226,0.08255618406971411,0.14455896131709275,42
81600,16.970919799804697,0.750038386324127,0.6045949214026602,0.07644091117566121,0.13572204125950055,42
81600,17.257541025161714,0.750038386324127,0.6256906077348067,0.06925546552514907,0.12470750172057812,42
81600,17.598726398468067,0.750038386324127,0.6564516129032258,0.06222290169698823,0.11367127496159754,42
81600,17.991540660858156,0.750038386324127,0.6731141199226306,0.0532028741782602,0.09861150467554547,42
81600,18.563447036743185,0.750038386324127,0.6835748792270532,0.043265555725424246,0.0813803019410496,42
81600,19.230681930541998,0.750038386324127,0.6935483870967742,0.03286959180553432,0.06276455991826012,42
81600,20.076955913543685,0.750038386324127,0.7101449275362319,0.022473627885644398,0.043568464730290454,42
81600,21.28459233093266,0.750038386324127,0.7307692307692307,0.011619018498700505,0.02287434161023326,42
