Model,Dataset,Method,Weight,Label,Step,Percentile,AUROC,PRC,Precision,Recall,F1 score,Random Seed,Date
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,12.48312477111817,0.7161175307755923,0.17626155527418372,0.28657799274486095,0.036232991897263415,0.06433224755700326,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,12.64726567745208,0.7161175307755923,0.17626155527418372,0.27486187845303867,0.030423482647913162,0.05478320715760495,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,12.83075346374514,0.7161175307755923,0.17626155527418372,0.2709677419354839,0.025684146155022167,0.0469208211143695,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,13.015478115081784,0.7161175307755923,0.17626155527418372,0.2514506769825919,0.019874636905671917,0.03683763105695664,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,13.274545181274416,0.7161175307755923,0.17626155527418372,0.23671497584541062,0.014982418590429598,0.02818116462976276,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,13.62272293758393,0.7161175307755923,0.17626155527418372,0.20967741935483872,0.009937318452835959,0.018975332068311195,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,14.065282432556119,0.7161175307755923,0.17626155527418372,0.17391304347826086,0.005503745604647607,0.010669828097213988,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,den,paper,0,81600,14.712656405449007,0.7161175307755923,0.17626155527418372,0.11538461538461539,0.001834581868215869,0.003611738148984199,42,Sat Jun 15 18:23:17 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,254.8382476806641,0.7445072684612746,0.27539392579081706,0.16802168021680217,0.5308056872037915,0.2552471972063959,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,265.68175048828124,0.7445072684612746,0.27539392579081706,0.19641244031487934,0.4653722672374255,0.2762375788375153,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,279.4192138671875,0.7445072684612746,0.27539392579081706,0.23790166473093302,0.3757835193395505,0.2913530492502815,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,301.70100555419924,0.7445072684612746,0.27539392579081706,0.3281068524970964,0.2591346888854915,0.28957034253011016,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,308.6863830566405,0.7445072684612746,0.27539392579081706,0.36414226953786594,0.23008714263874025,0.2819936293798014,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,317.90438323974604,0.7445072684612746,0.27539392579081706,0.42193548387096774,0.19996942363552975,0.2713411471839021,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,331.3953662109375,0.7445072684612746,0.27539392579081706,0.502177068214804,0.15869133160067267,0.24117100371747208,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,355.2177365112305,0.7445072684612746,0.27539392579081706,0.6518375241779497,0.10304234826479132,0.17795379537953798,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,360.21890414428714,0.7445072684612746,0.27539392579081706,0.6752688172043011,0.09600978443663048,0.16811671797617456,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,365.02172802734435,0.7445072684612746,0.27539392579081706,0.7013301088270859,0.088671456963767,0.15743756786102062,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,370.88559805297746,0.7445072684612746,0.27539392579081706,0.7251381215469613,0.08026295673444428,0.1445285615966965,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,377.5662355957042,0.7445072684612746,0.27539392579081706,0.7645161290322581,0.07246598379452683,0.13238374528697108,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,385.56371948242185,0.7445072684612746,0.27539392579081706,0.7969052224371374,0.06298731080874484,0.11674695381127798,42,Sat Jun 15 18:23:18 2019
dae_denoiser.DAEDenoiser,material,pipe_1,paper,0,81600,396.8005329589845,0.7445072684612746,0.27539392579081706,0.8647342995169082,0.05473169240177343,0.10294751976994969,42,Sat Jun 15 18:23:18 2019
