Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
81600,26.33986968994141,0.7076475999480336,0.14663182346109174,0.46323192172450695,0.22275317037309317,42
81600,26.7137659072876,0.7076475999480336,0.16634404439282488,0.39412933802170924,0.23394890875266572,42
81600,27.168682861328126,0.7076475999480336,0.19773519163763068,0.3123375630637517,0.2421620340188467,42
81600,27.802742099761964,0.7076475999480336,0.27255129694154084,0.21525760587066198,0.24053984795421546,42
81600,27.982750854492185,0.7076475999480336,0.30413743043793856,0.19217245069561228,0.23552557616638561,42
81600,28.199485759735104,0.7076475999480336,0.3496774193548387,0.1657238954288335,0.22487293849185766,42
81600,28.470635566711422,0.7076475999480336,0.42331881954523465,0.13377159455740711,0.20329925650557618,42
81600,28.922469005584716,0.7076475999480336,0.5502901353965184,0.08698975691790246,0.15023102310231023,42
81600,28.98839216995239,0.7076475999480336,0.5698924731182796,0.08102736584620089,0.1418819435149244,42
81600,29.05086444091797,0.7076475999480336,0.5900846432889963,0.07460632930744535,0.13246471226927253,42
81600,29.131317861557008,0.7076475999480336,0.6174033149171271,0.06833817459104112,0.12305574673090158,42
81600,29.21262223815919,0.7076475999480336,0.6564516129032258,0.06222290169698823,0.11367127496159754,42
81600,29.313250827789304,0.7076475999480336,0.6982591876208898,0.0551903378688274,0.10229526778124114,42
81600,29.476913269042974,0.7076475999480336,0.7246376811594203,0.045864546705396726,0.08626887131560028,42
81600,29.662694852828984,0.7076475999480336,0.7806451612903226,0.03699740100902003,0.07064662093125092,42
81600,29.91002866744995,0.7076475999480336,0.8357487922705314,0.02644855526677878,0.05127445168938945,42
81600,30.286340854644784,0.7076475999480336,0.8846153846153846,0.014065127656321664,0.027689992475545523,42
