Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
83200,223.78152465820312,0.7800522826797549,0.18737901664730933,0.5919584161443204,0.2846535563315567,42
83200,233.92699127197267,0.7800522826797549,0.22396438250096787,0.5306528053814401,0.3149870683787831,42
83200,247.06651306152344,0.7800522826797549,0.281525210490661,0.4447332212199969,0.34479080241792104,42
83200,268.65933532714837,0.7800522826797549,0.4152148664343786,0.3279315089435866,0.36644742461775,42
83200,275.851387939453,0.7800522826797549,0.46818291797725625,0.2958263262498089,0.3625632377740304,42
83200,285.7902877807617,0.7800522826797549,0.5406451612903226,0.2562299342608164,0.3476817757494036,42
83200,300.329034423828,0.7800522826797549,0.6521528785679729,0.20608469652958264,0.31319702602230487,42
83200,330.4999835205078,0.7800522826797549,0.8500967117988395,0.13438312184681242,0.2320792079207921,42
83200,335.2008641357422,0.7800522826797549,0.8698924731182796,0.12368139428221984,0.21657074019542233,42
83200,341.8838913574224,0.7800522826797549,0.8935912938331319,0.11297966671762727,0.2005971769815418,42
83200,350.438687194824,0.7800522826797549,0.9240331491712708,0.10227793915303471,0.18417068134893325,42
83200,359.2551826171886,0.7800522826797549,0.9403225806451613,0.08913010243082098,0.16282642089093705,42
83200,370.57264480590817,0.7800522826797549,0.9574468085106383,0.0756765020639046,0.14026636440918105,42
83200,386.7888892822268,0.7800522826797549,0.9685990338164251,0.06130561076288029,0.11531272465851904,42
83200,406.02632641601815,0.7800522826797549,0.9806451612903225,0.04647607399480202,0.08874616844256314,42
83200,435.91295941161854,0.7800522826797549,0.9855072463768116,0.031187891759669774,0.06046235921754593,42
83200,480.89829882812705,0.7800522826797549,0.9903846153846154,0.01574682770218621,0.031000752445447706,42
