Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
83200,829.476416015625,0.6481626799581435,0.1292586140147116,0.4083473475003822,0.19636096305826137,42
83200,838.5690246582031,0.6481626799581435,0.14795457478384308,0.3505580186515823,0.2080856663187985,42
83200,850.2140502929688,0.6481626799581435,0.17895857530003872,0.28267848952759517,0.2191667160552362,42
83200,867.565560913086,0.6481626799581435,0.24099883855981416,0.19033786882739642,0.21269326044247033,42
83200,872.5489843749999,0.6481626799581435,0.26494072102588917,0.16740559547469805,0.2051714446318156,42
83200,878.814027709961,0.6481626799581435,0.3035483870967742,0.1438617948325944,0.19520796597863294,42
83200,887.1543420410155,0.6481626799581435,0.366715045960329,0.1158844213423024,0.17611524163568776,42
83200,901.2678430175781,0.6481626799581435,0.5096711798839458,0.08056872037914692,0.13914191419141916,42
83200,903.6427893676757,0.6481626799581435,0.5365591397849462,0.07628802935330989,0.13358318832820237,42
83200,906.4232475585939,0.6481626799581435,0.5707376058041113,0.07216022014982419,0.12812160694896854,42
83200,909.297013671875,0.6481626799581435,0.6104972375690608,0.06757376547928451,0.12167928423950447,42
83200,912.3604083251954,0.6481626799581435,0.6419354838709678,0.060846965295826325,0.11115765954475632,42
83200,916.3051043701172,0.6481626799581435,0.6963249516441006,0.05503745604647607,0.10201190138849532,42
83200,920.8690346679689,0.6481626799581435,0.7439613526570048,0.04708760128420731,0.08856937455068296,42
83200,926.8098536987309,0.6481626799581435,0.8193548387096774,0.038831982877235896,0.07414975915924682,42
83200,936.3720468749991,0.6481626799581435,0.9082125603864735,0.028741782602048616,0.05572021339656194,42
83200,955.3921944580175,0.6481626799581435,0.9519230769230769,0.01513530041278092,0.029796839729119638,42
