Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
81600,685.5122680664062,0.6522956650498997,0.11769260549748355,0.37180859195841615,0.17879066348097775,42
81600,697.6668884277344,0.6522956650498997,0.12737127371273713,0.30178871732151047,0.1791369844366804,42
81600,712.9917602539062,0.6522956650498997,0.14014711575687186,0.22137287876471487,0.17163515675931962,42
81600,735.0403839111326,0.6522956650498997,0.1691831204026326,0.1336187127350558,0.1493123772102161,42
81600,741.3702783203125,0.6522956650498997,0.1775949673360755,0.11221525760587066,0.13753044781712573,42
81600,749.0811920166016,0.6522956650498997,0.1925806451612903,0.0912704479437395,0.12384607405870761,42
81600,758.7194519042968,0.6522956650498997,0.22060957910014514,0.06971411099220302,0.10594795539033458,42
81600,774.4916210937499,0.6522956650498997,0.26499032882011603,0.04188961932426234,0.07234323432343234,42
81600,776.7719696655274,0.6522956650498997,0.27204301075268816,0.038679101054884577,0.06772855039486013,42
81600,778.8160429687501,0.6522956650498997,0.2756952841596131,0.03485705549610151,0.06188925081433225,42
81600,781.5913031616208,0.6522956650498997,0.281767955801105,0.031187891759669774,0.05615966964900206,42
81600,784.2122950439455,0.6522956650498997,0.28225806451612906,0.026754318911481424,0.04887585532746823,42
81600,788.2566607666015,0.6522956650498997,0.2940038684719536,0.02323803699740101,0.043071691697364696,42
81600,792.5337727050781,0.6522956650498997,0.2995169082125604,0.018957345971563982,0.03565780014378146,42
81600,798.3882005615237,0.6522956650498997,0.3258064516129032,0.015441064057483566,0.029484746752298934,42
81600,805.1131031494133,0.6522956650498997,0.36231884057971014,0.011466136676349182,0.02222880853586248,42
81600,817.1536066894579,0.6522956650498997,0.375,0.005962391071701574,0.011738148984198645,42
