Step,Percentile,AUROC,Precision,Recall,F1 score,Random Seed
81600,12.286223602294921,0.6135722344431618,0.11019163763066202,0.34811190949396115,0.16739569931997794,42
81600,12.950663661956787,0.6135722344431618,0.12040263259775455,0.2852774805075676,0.16933617677753074,42
81600,13.847936153411867,0.6135722344431618,0.13704994192799072,0.21648066044947256,0.16784211462099213,42
81600,15.279097938537586,0.6135722344431618,0.17382888114595432,0.13728787647148755,0.15341248825489026,42
81600,15.727720489501948,0.6135722344431618,0.1860633922090491,0.11756612138816695,0.14408843919805134,42
81600,16.26952230453491,0.6135722344431618,0.19838709677419356,0.09402232074606329,0.12758012654288972,42
81600,17.069040489196777,0.6135722344431618,0.21722302854378325,0.06864393823574377,0.10432156133828996,42
81600,18.339307022094726,0.6135722344431618,0.2311411992263056,0.03653875554196606,0.0631023102310231,42
81600,18.547256021499635,0.6135722344431618,0.23655913978494625,0.033634000917290935,0.05889439164770446,42
81600,18.808591857910166,0.6135722344431618,0.2370012091898428,0.029964837180859197,0.053203040173724216,42
81600,19.049074558258045,0.6135722344431618,0.2361878453038674,0.026142791622076136,0.047075017205781146,42
81600,19.297180969238287,0.6135722344431618,0.23709677419354838,0.022473627885644398,0.04105571847507331,42
81600,19.67465510368347,0.6135722344431618,0.2379110251450677,0.01880446414921266,0.0348540663077359,42
81600,20.126435806274415,0.6135722344431618,0.25120772946859904,0.015899709524537533,0.02990654205607477,42
81600,20.62647159576417,0.6135722344431618,0.23870967741935484,0.01131325485399786,0.02160268573930813,42
81600,21.397220409393285,0.6135722344431618,0.22705314009661837,0.007185445650512154,0.013930053349140485,42
81600,22.46235136222851,0.6135722344431618,0.17307692307692307,0.0027518728023238036,0.005417607223476298,42
